Year,Site,Habitat,LarvalStage,InfectionStatus,AnnualaverageRf,AnnualaverageTmax,AnnualaverageTmin,AnnualaverageTavg,Springavgtemp
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,1,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,1,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,1,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,1,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549583074,11.2535731,2.228987615,6.430279974,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.549602109,11.15909781,2.139372505,6.33351195,4.168993129
2009,Lac d'Ansabere,lake,tadpole,1,2.51312154,11.04367839,2.023126835,6.217073383,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Ansabere,lake,tadpole,0,2.552383554,11.24885319,2.221129099,6.422192841,4.168993129
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.459698848,10.72473101,1.771627689,5.932805681,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.459698848,10.72473101,1.771627689,5.932805681,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.459698848,10.72473101,1.771627689,5.932805681,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.566077463,10.7418298,1.786120809,5.933122641,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.529801041,10.83489531,1.849925486,6.012244859,7.419120332
2009,Lac d'Arlet,lake,tadpole,1,2.459698848,10.72473101,1.771627689,5.932805681,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac d'Arlet,lake,tadpole,0,2.531678834,10.9587596,1.968524938,6.137714168,7.419120332
2009,Lac de Lhurs,lake,tadpole,0,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
2009,Lac de Lhurs,lake,tadpole,0,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
2009,Lac de Lhurs,lake,tadpole,0,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
2009,Lac de Lhurs,lake,tadpole,0,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
2009,Lac de Lhurs,lake,tadpole,0,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
2009,Lac de Lhurs,lake,tadpole,0,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
2009,Lac de Lhurs,lake,tadpole,1,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
2009,Lac de Lhurs,lake,tadpole,0,2.540159784,11.81416451,2.675683444,6.930602928,3.599595871
